summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,51-9083,Ophthalmic Laboratory Technicians,560,570,10,0.017857143,20,0,20,27080,25140,19700,30770,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9111,Packaging and Filling Machine Operators and Tenders,2210,2190,-20,-0.009049774,50,0,50,30820,31420,20170,36140,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",440,430,-10,-0.022727273,10,0,10,36940,35690,24390,43220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9122,"Painters, Transportation Equipment",70,70,0,0,0,0,0,49780,48470,32970,58190,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9123,"Painting, Coating, and Decorating Workers",60,60,0,0,0,0,0,27950,26530,22130,30860,Less than high school,None,Moderate-term on-the-job training
4,51-9151,Photographic Process Workers and Processing Machine Operators,260,260,0,0,10,0,10,23560,22320,17470,26600,High school diploma or equivalent,None,Short-term on-the-job training
4,51-9191,Adhesive Bonding Machine Operators and Tenders,70,70,0,0,0,0,0,27400,22970,17390,32400,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9194,Etchers and Engravers,70,70,0,0,0,0,0,31060,31330,21540,35810,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",190,190,0,0,10,0,10,25400,22670,17070,29560,High school diploma or equivalent,None,Long-term on-the-job training
4,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",550,560,10,0.018181818,10,0,10,31250,27970,21460,36150,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9198,Helpers--Production Workers,1200,1210,10,0.008333333,30,10,20,24120,23320,18770,26790,Less than high school,None,Short-term on-the-job training
4,51-9199,"Production Workers, All Other",700,690,-10,-0.014285714,20,0,20,30610,29120,18480,36680,High school diploma or equivalent,None,Moderate-term on-the-job training
2,53-0000,Transportation and Material Moving Occupations,32290,32640,350,0.010839269,880,180,700,31290,28590,18980,37440, , , 
3,53-1000,Supervisors of Transportation and Material Moving Workers,1040,1060,20,0.019230769,40,10,30,n/a,n/a,n/a,n/a, , , 
4,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,670,680,10,0.014925373,30,10,20,56720,55390,39400,65380,High school diploma or equivalent,Less than 5 years,None
3,53-2000,Air Transportation Workers,110,110,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,53-2012,Commercial Pilots,60,60,0,0,0,0,0,65640,61870,36530,80200,High school diploma or equivalent,None,Moderate-term on-the-job training
4,53-2021,Air Traffic Controllers,50,50,0,0,0,0,0,99130,104070,66110,115640,Associate's degree,None,Long-term on-the-job training
3,53-3000,Motor Vehicle Operators,16710,16970,260,0.015559545,380,130,250,n/a,n/a,n/a,n/a, , , 
4,53-3021,"Bus Drivers, Transit and Intercity",580,590,10,0.017241379,10,0,10,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,53-3022,"Bus Drivers, School or Special Client",4520,4550,30,0.006637168,80,10,70,31640,31300,22670,36130,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3031,Driver/Sales Workers,1700,1730,30,0.017647059,50,20,30,27950,23520,17240,33310,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3032,Heavy and Tractor-Trailer Truck Drivers,4470,4600,130,0.029082774,130,60,70,38550,36990,26840,44400,Postsecondary non-degree award,None,Short-term on-the-job training
4,53-3033,Light Truck or Delivery Services Drivers,3390,3430,40,0.01179941,70,20,50,31210,26090,17810,37920,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3041,Taxi Drivers and Chauffeurs,1740,1760,20,0.011494253,30,10,20,24950,23280,19600,27630,Less than high school,None,Short-term on-the-job training
3,53-4000,Rail Transportation Workers,60,60,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,53-6000,Other Transportation Workers,720,730,10,0.013888889,40,10,30,n/a,n/a,n/a,n/a, , , 
4,53-6021,Parking Lot Attendants,230,240,10,0.043478261,10,0,10,21130,21170,17290,23050,Less than high school,None,Short-term on-the-job training
4,53-6031,Automotive and Watercraft Service Attendants,270,270,0,0,10,0,10,21210,21490,17320,23150,Less than high school,None,Short-term on-the-job training
4,53-6099,"Transportation Workers, All Other",50,50,0,0,0,0,0,22840,21690,16930,25800,High school diploma or equivalent,None,Short-term on-the-job training
3,53-7000,Material Moving Workers,13620,13680,60,0.004405286,430,40,390,n/a,n/a,n/a,n/a, , , 
4,53-7011,Conveyor Operators and Tenders,100,100,0,0,0,0,0,34290,34350,26420,38220,Less than high school,None,Short-term on-the-job training
4,53-7021,Crane and Tower Operators,70,70,0,0,0,0,0,61430,63950,49060,67610,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,53-7032,Excavating and Loading Machine and Dragline Operators,110,110,0,0,0,0,0,39650,38340,33670,42630,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,53-7051,Industrial Truck and Tractor Operators,1690,1690,0,0,40,0,40,32170,32670,21840,37340,Less than high school,None,Short-term on-the-job training
4,53-7061,Cleaners of Vehicles and Equipment,1340,1360,20,0.014925373,50,10,40,21640,20010,17120,23900,Less than high school,None,Short-term on-the-job training
4,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",6850,6860,10,0.001459854,230,10,220,27260,25150,17900,31950,Less than high school,None,Short-term on-the-job training
4,53-7063,Machine Feeders and Offbearers,360,360,0,0,10,0,10,28510,28350,19590,32960,Less than high school,None,Short-term on-the-job training
4,53-7064,"Packers and Packagers, Hand",2660,2670,10,0.003759398,80,10,70,22390,21040,17020,25080,Less than high school,None,Short-term on-the-job training
4,53-7081,Refuse and Recyclable Material Collectors,400,430,30,0.075,20,10,10,36380,35290,29300,39930,Less than high school,None,Short-term on-the-job training
