ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,GroupType,SGroupType,Capacity,CapType,Acreage,PKtoG8,G9toG12,AgencyOper,AgencyOver,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea
380000822CC,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,878,65,SATURDAY RECREATION,120 E 23 St,10010,3811,7,72,,98,,,,91,14,68,68,2,2,13,5300,1008780065,988205,208688,L
380000824CC,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,878,15,ADULT WEEKEND RESPITE - CLUB DISCO,122 E 23 St,10010,3811,7,72,,98,,,,91,14,68,68,2,2,13,5300,1008780015,988297,208676,L
380000825CC,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,3520,8,BROOKLYN AFTER SCHOOL,110 Chester St,11212,3811,7,72,,98,,,,91,14,924,924,41,23,73,5900,3035200008,1008720,182727,L
380000826CC,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1776,20,MANHATTAN AFTER SCHOOL,144 E 128 St,10035,3811,7,72,,98,,,,91,14,242,242,9,5,25,1700,1017760020,1002117,232805,L
380000919CC,1,MN,102,MANHATTAN COMMUNITY DISTRICT 2,627,43,RECREATION SERVICES,320 W 13 St,10014,3811,7,72,,98,,,,91,14,77,77,3,2,6,6100,1006270043,983106,208542,L
6111BIC4414,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,789,50,CODE CONSTRUCTION LLC,265 51 St,11220,6111,12,121,,99,,,,90,37,20,20,38,15,72,6500,3007890050,979879,175269,L
6111BIC4420,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11789,40,MOHAMMAD ASLAM,133-18 130 Pl,11420,6111,12,121,,99,,,,90,37,818,818,28,27,106,3612,4117890040,1037253,183168,L
6111BIC4446,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1141,19,SALIKEGNE EXPRESS INC.,870 Dean St,11238,6111,12,121,,99,,,,90,37,305,305,35,17,77,2710,3011410019,995031,186477,L
6111BIC4448,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1740,113,C. MCCORMACK INC.,35-18 100 St,11368,6111,12,121,,99,,,,90,37,407,407,21,24,115,1100,4017400113,1020795,213849,L
6111BIC4456,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,722,70,PROTECT DISMANTLING INC.,211 43 St,11232,6111,12,121,,99,,,,90,37,2,2,38,15,72,4400,3007220070,980836,177168,L
6111BIC4457,2,BX,209,BRONX COMMUNITY DISTRICT 9,3709,62,"RAPID CARTING & ENVIRONMENTAL SERVICES, INC.",1035 Close Ave,10472,6111,12,121,,99,,,,90,37,52,52,17,8,43,3020,2037090062,1016820,239670,L
6111BIC4462,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9930,26,"CATHRINE HUMPHREY SYSTEMS, INC.",183-04 Hillside Ave,11432,6111,12,121,,99,,,,90,37,470,470,27,29,103,2820,4099300026,1045650,199344,L
6111BIC4468,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,6792,14,GREEN OIL RECYCLING INC.,2990 Nostrand Ave,11229,6111,12,121,,99,,,,90,37,642,642,48,22,61,8821,3067920014,999720,162017,L
6111BIC4478,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,796,24,CONTROLLED DISMANTLING CORP,5112 2 Ave,11232,6111,12,121,,99,,,,90,37,18,18,38,15,72,4400,3007960024,979107,175614,L
6111BIC4499,2,BX,202,BRONX COMMUNITY DISTRICT 2,2604,174,ECOCLEAN INC.,100 Oak Point Ave,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2026040174,1012388,233986,L
6111BIC4509,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,705,57,LUIGI'S & SON RUBBISH REMOVAL INC.,449 39 St,11232,6111,12,121,,99,,,,90,37,84,84,38,15,72,4400,3007050057,982954,176819,L
6111BIC4517,4,QN,405,QUEENS COMMUNITY DISTRICT 5,2644,15,DRAGON WASTE SERVICE INC.,56-02 Arnold Ave,11378,6111,12,121,,99,,,,90,37,595,595,30,24,104,1600,4026440015,1009678,199890,L
6111BIC4518,2,BX,202,BRONX COMMUNITY DISTRICT 2,2604,174,C.J.S. SANITATION CORP.,100 Oak Point Ave,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2026040174,1012388,233986,L
6111BIC4536,4,QN,407,QUEENS COMMUNITY DISTRICT 7,4291,5,FERTUMI LLC,119-59 27 Ave,11354,6111,12,121,,99,,,,90,37,919,919,19,25,109,1200,4042910005,1026633,221301,L
6111BIC4557,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2977,16,"FILCO ENVIRONMENTAL SERVICES, LLC",111 Gardner Ave,11237,6111,12,121,,99,,,,90,37,449,449,34,14,90,900,3029770016,1004949,198325,L
6111BIC4567,4,QN,409,QUEENS COMMUNITY DISTRICT 9,9098,7,TOSS IT OUR WAY LLC,91-20 101 Ave,11416,6111,12,121,,99,,,,90,37,40.01,4001,32,27,102,3000,4090980007,1026224,188263,L
6111BIC4568,2,BX,202,BRONX COMMUNITY DISTRICT 2,2777,417,"BRONX CITY RECYCLING, INC.",1390 Viele Ave,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2027770417,1017484,233401,L
6111BIC4577,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11356,42,JM CONTRACTORS (NY) INC.,133-35 76 St,11414,6111,12,121,,99,,,,90,37,62.02,6202,32,27,106,3000,4113560042,1023274,184133,L
6111BIC4581,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,752,700,CAMBRIDGE CONSTRUCTION & HOME IMPROVEMENT CORP,254 Fanning St,10314,6111,12,121,,99,,,,90,37,187.02,18702,50,31,121,600,5007520700,950071,159696,L
6111BIC4587,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1790,13,"LUG LIFE, LLC",227 E 125 St,10035,6111,12,121,,99,,,,90,37,242,242,8,5,25,1700,1017900013,1002451,232026,L
6111BIC4595,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1070,79,STATEN ISLAND AUTO WERKS LLC,2265 Richmond Terrace,10302,6111,12,121,,99,,,,90,37,207,207,49,31,121,200,5010700079,945754,172625,L
6111BIC4606,3,BK,313,BROOKLYN COMMUNITY DISTRICT 13,7266,200,BIOREMOVALS INC.,2906 W 12St,11224,6111,12,121,,99,,,,90,37,350,350,47,21,60,9020,3072660200,989789,149296,L
6111BIC4642,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,68,7,"NYSARC INC., NYC CHAPTER",83 Maiden Lane,10038,6111,12,121,,99,,,,90,37,15.02,1502,1,2,1,7700,1000680007,982209,197051,L
6111BIC4643,4,QN,401,QUEENS COMMUNITY DISTRICT 1,362,14,PREMIER CONSTRUCTION INC.,37-15 12 St,11101,6111,12,121,,99,,,,90,37,43,43,26,30,114,710,4003620014,1000856,215764,L
6111BIC4644,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,3682,56,"EMPIRE STATE ENVIRONMENTAL COMPANY, LLC",102 Williams Ave,11207,6111,12,121,,99,,,,90,37,1144,1144,37,19,75,5700,3036820056,1011850,184821,L
6111BIC4648,4,QN,407,QUEENS COMMUNITY DISTRICT 7,4160,9,BROTHER RECYCLE INC.,2014 119 St,11356,6111,12,121,,99,,,,90,37,929,929,19,25,109,210,4041600009,1025979,223964,L
6111BIC4652,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1772,1,"EASTSIDE FLOOR SUPPLIES, LTD.",101 E 123 St,10035,6111,12,121,,99,,,,90,37,196,196,9,5,25,1600,1017720001,1001008,232121,L
6111BIC4654,4,QN,413,QUEENS COMMUNITY DISTRICT 13,13514,25,MARVEL SANITATION LLC,142-28 230 Pl,11413,6111,12,121,,99,,,,90,37,680,680,31,29,105,3620,4135140025,1054511,181544,L
6111BIC474555,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3730,20,PRIORITY FIRST CARTING INC.,462 Hunter Ave,10306,6111,12,121,,99,,,,90,37,112.02,11202,50,31,122,910,5037300020,958014,149273,L
6111BIC475274,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2188,1,MANDE RECYCLING CORP,3875 9 Ave,10034,6111,12,121,,99,,,,90,37,299,299,10,6,34,110,1021880001,1007375,254018,L
6111BIC476276,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,1007,20,#1 WASTE & RECYCLER INC.,84 9 St,11215,6111,12,121,,99,,,,90,37,119,119,39,15,78,4300,3010070020,985581,184481,L
6111BIC48,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,7947,31,P.M. WASTE & RUBBISH CONTRACTORS INC.,5112 Foster Ave,11203,6111,12,121,,99,,,,90,37,932,932,45,18,67,7420,3079470031,1004291,172321,L
6111BIC483184,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,16,7517,BATTERY PARK CITY PARKS CONSERVANCY CORPORATION,75 Battery Pl,10280,6111,12,121,,99,,,,90,37,317.04,31704,1,2,1,8900,1000167517,979547,196847,L
6111BIC483205,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,5322,44,DEMOHAULERS L.L.C.,45 E 8 St,11218,6111,12,121,,99,,,,90,37,504,504,39,15,72,5310,3053220044,991802,175805,L
6111BIC483310,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3666,7,"CODE RED MEDICAL WASTE SOLUTIONS, INC.",7310 Edsall Ave,11385,6111,12,121,,99,,,,90,37,623,623,30,24,104,2400,4036660007,1018247,196630,L
6111BIC483530,4,QN,407,QUEENS COMMUNITY DISTRICT 7,4409,141,OCEAN & RIVER TRANSPORTATION INC.,31-28 137 St,11354,6111,12,121,,99,,,,90,37,889.01,88901,20,25,109,1200,4044090141,1030921,219399,L
6111BIC483890,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,990,16,GEGA NYC EXPRESS INC,110 5 St,11215,6111,12,121,,99,,,,90,37,119,119,39,15,78,4300,3009900016,986259,185343,L
6111BIC59,2,BX,202,BRONX COMMUNITY DISTRICT 2,2774,303,ARGENTO RUBBISH REMOVAL INC.,319 Coster St,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2027740303,1015847,233438,L
6111BIC61,2,BX,202,BRONX COMMUNITY DISTRICT 2,2774,298,AMRO CARTING CORP.,337 Coster St,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2027740298,1015825,233549,L
6111BIC64,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,996,11,D&D CARTING CO. INC.,107 8 St,11215,6111,12,121,,99,,,,90,37,121,121,39,15,78,4300,3009960011,986462,184547,L
6111BIC66,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2607,1,BAVARO CARTING CORP.,296 N Henry St,11222,6111,12,121,,99,,,,90,37,589,589,33,14,94,300,3026070001,999791,205107,L
6111BIC69,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10124,144,KEY CONTAINER SERVICE INC.,106 27 156 St,11433,6111,12,121,,99,,,,90,37,254,254,28,28,103,3400,4101240144,1040320,193232,L
6111BIC775,4,QN,402,QUEENS COMMUNITY DISTRICT 2,312,1367,A&L CESSPOOL SERVICE CORP.,38-40 Review Ave,11101,6111,12,121,,99,,,,90,37,199,199,26,24,108,800,4003121367,1002178,205343,L
6111BIC86,4,QN,402,QUEENS COMMUNITY DISTRICT 2,2441,7,N. M. S. CARTING INC.,50-25 71 St,11377,6111,12,121,,99,,,,90,37,489,489,30,24,108,1410,4024410007,1013913,207639,L
6111BIC87,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,418,1,M&G CARTING CO LLC.,242 Nevins St,11217,6111,12,121,,99,,,,90,37,71,71,33,15,78,2400,3004180001,987928,187347,L
6111BIC93,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,186,221,"GAETA INTERIOR DEMOLITION, INC.",25 Van St,10310,6111,12,121,,99,,,,90,37,133.02,13302,49,31,120,300,5001860221,951155,172469,L
6111BIC934,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,2705,225,"PRATT PAPER (NY), INC.",4435 Victory Blvd,10314,6111,12,121,,99,,,,90,37,291.02,29102,50,31,121,100,5027050225,927510,152987,L
6111BIC98,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10220,4,UNITED SANITATION INC.,170-10 Douglas Ave,11433,6111,12,121,,99,,,,90,37,444,444,27,29,103,3510,4102200004,1043069,195884,L
6111BIC2469,1,MN,106,MANHATTAN COMMUNITY DISTRICT 6,991,50,JUST GET IT DONE INC,"Skyport FDR Lot 43, 23 St And E River",10010,6111,12,121,,99,,,,90,37,2006.06,200606,4,2,13,6000,1009910050,991267,207522,L
490383338,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1678,84,UNION BAPTIST CHURCH,461 Decatur St,11233,4903,10,102,,99,,,,91,99,381,381,41,16,81,3000,3016780084,1005122,188003,L
490283344,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1786,38,NORTHEAST BROOKLYN SOCIAL SERVICES,376 Throop Ave,11221,4902,10,102,,99,,,,91,99,261,261,36,16,79,1800,3017860038,1000086,191149,L
490283348,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,938,26,SOUTH BROOKLYN SDA CHURCH COMMUNITY SERVICE,42 Prospect Pl,11217,4902,10,102,,99,,,,91,99,129.02,12902,39,13,78,2600,3009380026,990733,186872,L
490283351,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11758,46,DELIVERANCE TEMPLE CHURCH,134-10 Rockaway Blvd.,11420,4902,10,102,,99,,,,91,99,814,814,28,27,106,3612,4117580046,1038591,185014,L
490283353,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1660,42,LIBERATION AND HEALING PENTECOSTAL CHURCH,214 E 111 St,10029,4902,10,102,,99,,,,91,99,180,180,8,4,23,2100,1016600042,1000369,228657,L
490283356,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,3051,18,ACT OF FAITH MINISTRIES,141 Manhattan Ave,11206,4902,10,102,,99,,,,91,99,505,505,34,14,90,1500,3030510018,999429,197089,L
490283358,2,BX,201,BRONX COMMUNITY DISTRICT 1,2278,38,DOOR OF SALVATION MINISTRIES,460 E 134 St,10454,4902,10,102,,99,,,,91,99,19,19,8,7,40,4700,2022780038,1005605,232757,L
490283361,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1056,10,OUR LADY OF FATIMA CHURCH,25-02 80  St,11370,4902,10,102,,99,,,,91,99,309.04,30904,22,30,115,620,4010560010,1015030,216915,L
490283364,3,BK,311,BROOKLYN COMMUNITY DISTRICT 11,5734,24,TOMCHE SHABBOS OF BORO PARK,6225 New Utrecht Ave,11219,4902,10,102,,99,,,,91,99,250,250,38,20,62,8110,3057340024,985165,167110,L
490283382,2,BX,204,BRONX COMMUNITY DISTRICT 4,2511,60,SHOUT FOR JOY BAPTIST CHURCH,962 Ogden Ave,10452,4902,10,102,,99,,,,91,99,189,189,8,9,44,3310,2025110060,1003734,242410,L
490283383,2,BX,206,BRONX COMMUNITY DISTRICT 6,3071,1,LOS REDIMIDOS POR LA SANGRE DE JESUS,609 E 182 St,10457,4902,10,102,,99,,,,91,99,391,391,15,10,48,1100,2030710001,1014820,249750,L
490383391,4,QN,414,QUEENS COMMUNITY DISTRICT 14,15501,50,H.O. SCOTT EDUCATION AND COMM. CTR. PEACH COBBLER,1510 Redfern Ave,11691,4903,10,102,,99,,,,91,99,1032.01,103201,31,27,101,3800,4155010050,1053003,161030,L
490283397,2,BX,203,BRONX COMMUNITY DISTRICT 3,2389,27,CHRIST JESUS BAPTIST CHURCH,456 E 168 St,10456,4902,10,102,,99,,,,91,99,145,145,16,9,42,2600,2023890027,1009876,242185,L
490283401,4,QN,401,QUEENS COMMUNITY DISTRICT 1,510,6,ST. MARGARET MARY CHURCH,9-18 27 Ave,11102,4902,10,102,,99,,,,91,99,83,83,22,30,114,300,4005100006,1003450,221014,L
490383409,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1787,36,CROSSOVER BAPTIST CHURCH COMM. OUTREACH HELP CNTR.,358 Kosciusko St,11221,4903,10,102,,99,,,,91,99,281,281,36,16,79,1900,3017870036,1000867,191320,L
490383438,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3197,34,CENTRAL BAPTIST COMMUNITY OUTREACH,260 Knickerbocker Ave,11237,4903,10,102,,99,,,,91,99,429,429,34,32,83,3200,3031970034,1005018,195102,L
490283439,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1771,44,"ALL PEOPLE'S CHURCH APOSTOLIC FAITH, INC.",182 Tompkins Ave,11206,4902,10,102,,99,,,,91,99,261,261,36,13,79,1800,3017710044,999193,191719,L
490283444,3,BK,314,BROOKLYN COMMUNITY DISTRICT 14,5164,22,FERNANDE VALME MINISTRIES INC.,1120 Flatbush Ave,11226,4902,10,102,,99,,,,91,99,516.02,51602,40,22,70,7210,3051640022,995803,173555,L
490383445,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1480,19,FAITH ASSEMBLIES OF GOD,1014-18 Gates Ave,11221,4903,10,102,,99,,,,91,99,375,375,41,16,81,3100,3014800019,1005657,190371,L
490283447,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1237,43,FIRST MARY MAGDALENE TEMPLE,202 Albany Ave,11213,4902,10,102,,99,,,,91,99,343,343,36,17,77,4900,3012370043,1001091,184676,L
490283448,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1391,66,MT. MORIAH CHURCH,1149 Eastern Pkwy,11213,4902,10,102,,99,,,,91,99,349,349,41,17,77,5020,3013910066,1003630,183085,L
490283449,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,3583,1,URBAN STRATEGIES INC,61-71 Riverdale Ave,11212,4902,10,102,,99,,,,91,99,894,894,42,23,73,5820,3035830001,1007984,179859,L
490383454,4,QN,412,QUEENS COMMUNITY DISTRICT 12,11072,5,ST. ALBAN'S GOSPEL ASSEMBLY,200-25 Linden Blvd.,11412,4903,10,102,,99,,,,91,99,530,530,27,29,113,3520,4110720005,1053074,192516,L
490283455,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3508,9,RIDGEWOOD OLDER ADULT CENTER & SERVICES,59-14 70 Ave,11385,4902,10,102,,99,,,,91,99,583,583,30,24,104,2300,4035080009,1012059,194704,L
490383457,4,QN,407,QUEENS COMMUNITY DISTRICT 7,4978,46,MACEDONIA AME CHURCH,37-22 Union St,11354,4903,10,102,,99,,,,91,99,871,871,20,25,109,1200,4049780046,1032020,216860,L
490283458,4,QN,402,QUEENS COMMUNITY DISTRICT 2,426,1,STEINWAY CHILD & FAMILY SERVICES,22-15 43 Ave,11101,4902,10,102,,99,,,,91,99,19,19,26,30,108,720,4004260001,999854,212569,L
490183465,2,BX,202,BRONX COMMUNITY DISTRICT 2,2706,28,LOYAL BAPTIST CHURCH,881 E 167 St,10459,4901,10,102,,99,,,,91,99,131,131,17,12,41,2800,2027060028,1012970,240302,L
490283466,2,BX,206,BRONX COMMUNITY DISTRICT 6,2908,40,SPANISH WASHINGTON AVENUE SDA CHURCH,1815 Washington Ave,10457,4902,10,102,,99,,,,91,99,395,395,15,9,48,1700,2029080040,1012070,247179,L
490283469,2,BX,212,BRONX COMMUNITY DISTRICT 12,4947,47,IGLESIA DE DIOS PENTECOSTAL,3801 Dyre Ave,10466,4902,10,102,,99,,,,91,99,484,484,12,11,47,710,2049470047,1030815,262834,L
490283476,2,BX,205,BRONX COMMUNITY DISTRICT 5,2863,54,IGLESIA ARCA DE SALVACCION ACYM,1983 Jerome Ave,10453,4902,10,102,,99,,,,91,99,243,243,14,10,46,1520,2028630054,1009413,249857,L
490383478,2,BX,209,BRONX COMMUNITY DISTRICT 9,3496,46,BETHEL SECOND CHRISTIAN CHURCH,459 Thieriot Ave,10473,4903,10,102,,99,,,,91,99,2,2,18,8,43,3030,2034960046,1022798,236190,L
490383485,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4605,40,CARIBBEAN AMERICAN STEELPAN ASSCIATION,899 Winthrop St,11203,4903,10,102,,99,,,,91,99,878,878,41,18,67,5510,3046050040,1003825,179236,L
490383492,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,2015,1,BETHEL SEVENTH-DAY ADVENTIST CHURCH,457 Grand Ave,11238,4903,10,102,,99,,,,91,99,227,227,36,13,88,1300,3020150001,995017,187651,L
490283514,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4306,58,THE HOUSE OF DAVID CHURCH,747-749 Hendrix St,11207,4902,10,102,,99,,,,91,99,1122,1122,42,19,75,6420,3043060058,1015822,180916,L
490283521,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1225,43,STATEN ISLAND SDA CHURCH,80 Union Ave,10303,4902,10,102,,99,,,,91,99,223,223,49,31,121,100,5012250043,940296,170578,L
490283522,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,23,70,FIRST UNITED CHRISTIAN CHURCH,109 Victory Blvd.,10301,4902,10,102,,99,,,,91,99,11,11,49,31,120,400,5000230070,961963,171625,L
490283540,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,826,15,BIKUR CHOLIM OF STATEN ISLAND,46 Birchard Ave,10314,4902,10,102,,99,,,,91,99,189.02,18902,50,31,121,600,5008260015,946648,158951,L
490383542,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10208,1,ALLEN OUTREACH MINISTRY FEEDING PROGRAM,111-54 Merrick Blvd.,11433,4903,10,102,,99,,,,91,99,266,266,27,28,113,3400,4102080001,1045031,191870,L
490283543,1,MN,107,MANHATTAN COMMUNITY DISTRICT 7,1120,44,SWFS EMERGENCY FOOD PROGRAM,30 W 68 St,10023,4902,10,102,,99,,,,91,99,153,153,6,3,20,4000,1011200044,990019,221258,L
490283547,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4592,24,TRIUMPHANT FULL GOSPEL ASSEMBLY,889 Rutland Rd,11203,4902,10,102,,99,,,,91,99,880,880,41,17,67,5510,3045920024,1003697,180038,L
490383550,2,BX,207,BRONX COMMUNITY DISTRICT 7,3278,85,PART OF THE SOLUTION,2759 Webster Ave,10458,4903,10,102,,99,,,,91,99,405.02,40502,15,10,52,900,2032780085,1015589,254759,L
490383557,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,405,41,FATHER'S HEART MINISTRIES,543-545 E 11 St,10009,4903,10,102,,99,,,,91,99,34,34,2,1,9,6200,1004050041,989830,204466,L
490383560,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9895,1,BETHESDA MISSIONARY BAPTIST CHURCH,179-09 Jamaica Ave,11432,4903,10,102,,99,,,,91,99,468,468,27,29,103,2810,4098950001,1044725,197478,L
490383561,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1447,35,THE SALVATION ARMY - TEMPLO DE QUEENS,86-07 35 Ave,11372,4903,10,102,,99,,,,91,99,279,279,25,30,115,1011,4014470035,1017347,213440,L
490283569,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1260,27,SHILOH SDA,449 Eastern Pkwy,11216,4902,10,102,,99,,,,91,99,219,219,35,17,77,2900,3012600027,997150,183557,L
490283578,4,QN,410,QUEENS COMMUNITY DISTRICT 10,9559,40,CHRISTINA HOME CARE FOOD PANTRY,103-39 121 St,11419,4902,10,102,,99,,,,91,99,158.02,15802,28,27,106,3210,4095590040,1033593,189818,L
490383582,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1846,47,NEWMAN MEMORIAL UNITED METHODIST CHURCH,257 Macon St,11216,4903,10,102,,99,,,,91,99,269,269,36,13,79,2800,3018460047,1000583,187859,L
490383583,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4008,13,ISAIAH'S TEMPLE OF MT. HOPE,862 Glenmore Ave,11208,4903,10,102,,99,,,,91,99,1192,1192,37,19,75,6200,3040080013,1018043,185442,L
490283599,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1681,54,KING EMMANUEL COMMUNITY SERVICES,207 BAINBRIDGE St,11233,4902,10,102,,99,,,,91,99,297,297,36,16,81,3000,3016810054,1003944,187509,L
490283608,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,5057,26,MORE GRACE REDEMPTIVE CENTER INC.,646 Parkside Ave,11226,4902,10,102,,99,,,,91,99,820,820,40,17,71,5400,3050570026,997652,178248,L
490183614,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,3613,28,GETHSEMANE OUTREACH MINISTRIES INC.,144 Newport St,11212,4901,10,102,,99,,,,91,99,916,916,42,23,73,6000,3036130028,1009289,179380,L
490183615,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1374,6,NEW GETHSEMANE BAPTIST CHURCH FEEDING PROGRAM,209 Rochester Ave,11213,4901,10,102,,99,,,,91,99,347,347,36,17,77,5020,3013740006,1004287,184003,L
490283616,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1238,44,FAMILY LIFE DEVELOPMENT CENTER,1476 Bedford Ave,11216,4902,10,102,,99,,,,91,99,219,219,35,17,77,2900,3012380044,996848,184450,L
490283617,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7464,1,CCNS-ST. MARKS,2609 E 19 St,11235,4902,10,102,,99,,,,91,99,600,600,48,22,61,8721,3074640001,998164,153568,L
490283618,3,BK,313,BROOKLYN COMMUNITY DISTRICT 13,8680,27,SHOREFRONT JEWISH COMM. COUNCIL,128 Brighton Beach Ave,11235,4902,10,102,,99,,,,91,99,360.01,36001,48,21,60,9110,3086800027,993387,149172,L
490283619,3,BK,311,BROOKLYN COMMUNITY DISTRICT 11,6378,19,BENSONHURST COUNCIL JEWISH ORG.,8635 21 Ave,11214,4902,10,102,,99,,,,91,99,290,290,47,20,62,8400,3063780019,985196,158739,L
490383623,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1688,2,FIRST BAPTIST CHURCH,100-10 Astoria Blvd,11369,4903,10,102,,99,,,,91,99,363,363,21,30,115,610,4016880002,1020626,216715,L
490283625,4,QN,413,QUEENS COMMUNITY DISTRICT 13,13485,15,GETHSEMANE SOUL SAVING OUTREACH,145-41 228 St,11413,4902,10,102,,99,,,,91,99,680,680,31,29,105,3620,4134850015,1053082,180155,L
490283628,4,QN,402,QUEENS COMMUNITY DISTRICT 2,233,1,ST. RAPHAEL RC CHURCH FOOD PANTRY,35-20 Greenpoint Ave,11101,4902,10,102,,99,,,,91,99,187,187,26,24,108,800,4002330001,1003700,207854,L
490383630,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3589,1,AGAPE CHRISTIAN CENTER,59-02 Summerfield St,11385,4903,10,102,,99,,,,91,99,557,557,34,24,104,2300,4035890001,1012610,194040,L
490383633,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10125,10,CHURCH OF GOD IN CHRIST JESUS,157-22 South Rd,11433,4903,10,102,,99,,,,91,99,254,254,28,28,103,3400,4101250010,1040548,193653,L
490283656,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,580,34,OUR LADY OF GOOD COUNSEL CHURCH,42 Austin Pl,10304,4902,10,102,,99,,,,91,99,33,33,49,31,120,500,5005800034,960192,169287,L
490283658,2,BX,204,BRONX COMMUNITY DISTRICT 4,2422,35,MISSIONARY CHURCH OF CHRIST,937 Teller Ave,10451,4902,10,102,,99,,,,91,99,173,173,17,9,44,3320,2024220035,1007577,240271,L
490183661,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,1425,1,ST. ANTHONY BAPTIST CHURCH,425 Utica Ave,11213,4901,10,102,,99,,,,91,99,355,355,41,17,71,5010,3014250001,1003342,181131,L
