School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location
610316,7450,26441,EARHART,Amelia Earhart Options for Knowledge ES,Neighborhood,ES,,Y,Y,,"As a Literature and Writing Magnet Cluster School, Earharts mission is academic excellence. Earhart has established a dynamic curriculum: Junior Great Books, ongoing collaboration with Magnet Cluster Literature and Writing Program, and Parent/Family Involvement Program. External partnerships include Art Resources in Teaching (A.R.T.) and Loyola University.",Principal,Dr.Brenda J DeMar-Williams,Assistant Principal,Robert R. Cain,1710 E 93RD ST,Chicago,Illinois,60617,7735356416,7735356077,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610316,http://www.earhart.cps.edu,,,,,Y,"K,1,2,3,4,5,6,7,8",K-8,248,180,23,7,239,4,0,0,0,0,0,5,0,0,There are 248 students enrolled at EARHART.  72.6% are Low Income Students.  9.3% are Diverse Learners.  2.8% are Limited English Learners.,The largest demographic at EARHART is Black.  This demographic makes up 96.4% of the student population.  The second greatest demographic is Other at 2%.,Generally accessible,Y,,Full Day,08:15 AM-03:15 PM,,,,,,,Y,,,,,,"5, 28, X28, 95E",Red,,41.726107,-87.582182,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1710 E 93RD ST
Chicago, Illinois 60617
(41.726107, -87.582182)"
400072,4520,66121,SHABAZZ - SHABAZZ,Betty Shabazz - Betty Shabazz,Charter,ES,,Y,Y,,"Mornings at Betty Shabazz begin with a school-wide Unity Circle in which students pledge self-determination, self-respect, community service, and to lead principled lives. With a focus on leadership skills, sustainable living, and the arts, the African-centered educational program consistently produces high achievers with a commitment to higher learning.",Director,Mr. Shannon Mason,Other,Cindy Garbutt,7823 S ELLIS AVE,Chicago,Illinois,60619,7736511221,7736510302,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400072,http://www.bsics.org,https://www.facebook.com/BettyShabazzCharterSchool,https://twitter.com/BSICSChicago,http://www.youtube.com/ShabazzCharterSchool,,N,"K,1,2,3,4,5,6,7,8",K-8,198,186,22,1,192,2,0,0,0,0,0,2,0,2,There are 198 students enrolled at SHABAZZ - SHABAZZ.  93.9% are Low Income Students.  11.1% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at SHABAZZ - SHABAZZ is Black.  This demographic makes up 97% of the student population.  The second greatest demographic is Other at 2%.,No/unknown accessibility,Y,,Full Day,8:15 am-3:30 pm,,3:30 pm-6:00 pm,07:30 AM,,,,Y,,,,,,,,,41.752458,-87.600255,,18.4,,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"7823 S ELLIS AVE
Chicago, Illinois 60619
(41.752458, -87.600255)"
610384,7680,55151,INFINITY HS,Infinity Math Science and Technology High School,Small,HS,Y,,,,Infinity students describe its learning environment as nurturing and its instructional programs as challenging. The school has shown strong and steady gains in student achievement. This is reflected in its inclusion as a top school in the state according to U.S. News and World Reports.,Principal,Charles Naphtali Smith,Assistant Principal,Erin Walker,3120 S KOSTNER AVE,Chicago,Illinois,60623,7735354225,7735354270,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610384,http://imst.lvlhs.org,,,,,Y,"9,10,11,12",9-12,406,382,55,48,6,395,3,1,0,0,0,1,0,0,There are 406 students enrolled at INFINITY HS.  94.1% are Low Income Students.  13.5% are Diverse Learners.  11.8% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Black at 1.5%.,Fully Accessible,Y,,Full Day,8:00 am-3:15 pm,8:00 a.m. - 3:15 p.m.,,,"Spanish, Spanish for Heritage Speakers",Y,N,Y,,,,,,"53, 53A, 54, 82",,,41.836169,-87.735278,18.8,18.4,58.5,57.9,94.2,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2015-2016,,,,,,,,,,,"3120 S KOSTNER AVE
Chicago, Illinois 60623
(41.836169, -87.735278)"
609680,1090,70020,PAYTON HS,Walter Payton College Preparatory High School,Selective enrollment,HS,Y,,,,"Payton has an award-winning reputation for its math, science, world language, humanities, fine arts, and adventure education programs, provided within an international model for teaching and learning. The Payon vision focuses on developing all students' character, courage, curiosity, and compassion, and these ""Four Cs"" are embedded inallfabricsof the Payton experience.",Principal,Timothy Patrick Devine,Assistant Principal,David Adamji,1034 N WELLS ST,Chicago,Illinois,60610,7735340034,7735340035,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609680,http://www.wpcp.org,https://www.facebook.com/Payton-News-Network-131730923592367/,https://twitter.com/paytonnews,,,N,"9,10,11,12",9-12,974,304,51,6,122,216,420,162,4,0,0,45,4,1,There are 974 students enrolled at PAYTON HS.  31.2% are Low Income Students.  5.2% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at PAYTON HS is White.  This demographic makes up 43.1% of the student population.  The second greatest demographic is Hispanic at 22.2%.,Fully Accessible,N,,Full Day,8:00  AM - 3:30  PM,8:00 a.m. - 3:30 p.m.,,6:30,"Chinese, French, Japanese, Latin, Spanish",Y,N,N,,,Y,,Y,"11, 36, 70","Brown, Red",,41.901575,-87.635385,29.6,18.4,87.7,57.9,95.3,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2015-2016,,,,,,,,,,,"1034 N WELLS ST
Chicago, Illinois 60610
(41.901575, -87.635385)"
610131,5450,24981,PLAMONDON,Ambrose Plamondon Elementary School,Neighborhood,ES,,Y,Y,,"Plamondon is an open enrollment school offering Common Core State Standards based instruction to students serviced. Plamondon offers a continuum of services for Diverse Learners and English Language Learners. Plamondon partners with: the Lyric Opera of Chicago, Mt. Sinai Hospital, the Chicago Childrens Museum, and Cinespace Film Studios. Student awards include: perfect attendance, good citizenship, science fair and essay competitions. Plamondon is an Illinois Honor Roll and Spotlight School.",Principal,Althea M Hammond,School Office Clerk,Doris Calixto,2642 W 15TH PL,Chicago,Illinois,60608,7735341789,7735341858,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610131,http://www.plamondon.org/,,,,,N,"K,1,2,3,4,5,6,7,8",K-8,144,140,21,32,44,96,1,0,0,0,0,2,0,1,There are 144 students enrolled at PLAMONDON.  97.2% are Low Income Students.  14.6% are Diverse Learners.  22.2% are Limited English Learners.,The largest demographic at PLAMONDON is Hispanic.  This demographic makes up 66.7% of the student population.  The second greatest demographic is Black at 30.6%.,No/unknown accessibility,Y,,Full Day,08:30 AM-03:30 PM,,,8:15,,Y,,Y,,,,,,,,,41.860259,-87.692526,,18.4,,57.9,,73.5,Level 2,Provisional Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,School Counselor/Case Manager,Socorro Castro,,,,,,,,,"2642 W 15TH PL
Chicago, Illinois 60608
(41.860259, -87.692526)"
609754,1800,70070,CHICAGO MILITARY HS,Chicago Military Academy High School,Military academy,HS,Y,,,,"The oldest military academy in Chicago, Chicago Military Academy at Bronzevilleprepares students for postsecondary success through a robust student-centered militarymodel of functional responsibility and an emphasis on math and science. Routinely, the Academy graduates cadets who enter U.S. Service Academis or become Posse Scholars. As Bronze Award winner of U.S. News & World Report's ""Best High Schools in America,"" CMA-B cadets whoenter the Academy with drive and self-disciplinelearn and practice authentic leadership skills that benefit them and their communities for a lifetime.",Principal,Octavio Casas,Assistant Principal,Octavio Casas,3519 S GILES AVE,Chicago,Illinois,60653,7735349750,7735349760,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609754,http://www.chicagomilitaryacademy.org,,,,,N,"9,10,11,12",9-12,291,271,39,12,204,80,5,0,0,0,0,2,0,0,There are 291 students enrolled at CHICAGO MILITARY HS.  93.1% are Low Income Students.  13.4% are Diverse Learners.  4.1% are Limited English Learners.,The largest demographic at CHICAGO MILITARY HS is Black.  This demographic makes up 70.1% of the student population.  The second greatest demographic is Hispanic at 27.5%.,Fully Accessible,Y,,Full Day,7:30 am-3:05 pm,7:30 a.m. - 3:05 p.m.,,6:30 AM,Spanish,Y,N,Y,,,,,,"1, 3, 4, 35","Green, Red",Rock Island District (RI),41.830555,-87.619216,16.9,18.4,44.8,57.9,85.4,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",For students who wish to develop leadership and team-building skills as well as receive military training.,School Year 2015-2016,Commandant,LTC Schoenfeld,,,,,,,,,"3519 S GILES AVE
Chicago, Illinois 60653
(41.830555, -87.619216)"
400079,3344,66395,UNO - ZIZUMBO,UNO Charter School - SPC Daniel Zizumbo,Charter,ES,,Y,Y,,"The newest UNO schools are located in Chicagos Archer Heights community on the Veterans Memorial Charter School Campus, which opened in Fall 2008. It includes two elementary schools, each of which has an enrollment of 600 students. The UNO Charter School Network maintains structured and challenging school environments focused on clearly outlined goals and standards.",Director,Mr. Christopher Allen,Other,school,4248 W 47TH ST,Chicago,Illinois,60632,7735793470,7733765605,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400079,http://www.unocharterschools.org,https://www.facebook.com/UNOCharterSchoolNetwork,https://twitter.com/ucsnschools,,,N,"K,1,2,3,4,5,6,7,8",K-8,622,562,51,259,0,611,8,0,1,0,0,1,0,1,There are 622 students enrolled at UNO - ZIZUMBO.  90.4% are Low Income Students.  8.2% are Diverse Learners.  41.6% are Limited English Learners.,The largest demographic at UNO - ZIZUMBO is Hispanic.  This demographic makes up 98.2% of the student population.  The second greatest demographic is White at 1.3%.,Fully Accessible,Y,,Full Day,8:00 AM-3:30 PM,,3:15 pm-4:30 pm,07:45 AM,,,,Y,,,,,,,,,41.810135,-87.730495,,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"4248 W 47TH ST
Chicago, Illinois 60632
(41.810135, -87.730495)"
609925,3410,23251,KELLMAN,Joseph Kellman Corporate Community ES,Neighborhood,ES,,Y,Y,Y,"Joseph Kellman Corrporate Community School in partnership with the Kellman Family Foundation and the Steans Family Foundation offers a Technology Magnet Program and Early Children's Literacy Program (PK-3).Each students is provided a laptop in Grades 4-8 (shared in K-3). Upon graduation, Kellman students receive a laptop or tablet. Curricular tools for rigorous instruction include Reading Street (K-5), Elements of Literature (6-8) (recommended list), Envision Math (K-5) and the Connected Math Program (6-8), NGSS, FOSS Science (K-5) and ""You Be the Chemist"" science program for upper grades. Online tools for learning programs include: eScience (6-8), Achieve 3000 (3-8), Think Through Math ( 3-8) and MathXL (2-8). Social studies and theFine andPerforming Arts are integrated across the curriculum. Kellman also partners with I Am Able Counseling Services for SEL support, Illinois Action for Children, Turning the Page Family Center and St. Anthony Hosipital for health and wellness. <br />",Principal,Sherisse M Freeney,Assistant Principal,Ms. Monique Whittington,3030 W ARTHINGTON ST,Chicago,Illinois,60612,7735346602,7735346601,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609925,http://www.kellman.cps.edu/,,http://www.twitter.com/kellmanschool,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",350,343,19,0,349,0,0,0,0,0,0,0,0,1,There are 350 students enrolled at KELLMAN.  98% are Low Income Students.  5.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at KELLMAN is Black.  This demographic makes up 99.7% of the student population.  The second greatest demographic is Other at 0.3%.,Fully Accessible,Y,Full Day,Full Day,08:00 AM-03:00 PM,,,07:00 AM,,,,Y,,,,,,"7, 52",Blue,,41.870168,-87.702163,,18.4,,57.9,,73.5,Level 2+,Provisional Support,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"3030 W ARTHINGTON ST
Chicago, Illinois 60612
(41.870168, -87.702163)"
400054,1931,66142,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,Charter,HS,Y,,,,Pritzker College Prep prepares students for enrollment in competitive colleges through a curriculum that includes an equivalent of six years of math and English and four years of science and Russian.,Director,Mr. Pablo Sierra,,,4131 W CORTLAND ST,Chicago,Illinois,60639,7733942848,7733942931,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400054,http://www.pritzkercollegeprep.org,https://www.facebook.com/PritzkerCollegePrep,,,,N,"9,10,11,12",9-12,996,941,107,91,27,956,5,1,4,0,0,3,0,0,There are 996 students enrolled at NOBLE - PRITZKER HS.  94.5% are Low Income Students.  10.7% are Diverse Learners.  9.1% are Limited English Learners.,The largest demographic at NOBLE - PRITZKER HS is Hispanic.  This demographic makes up 96% of the student population.  The second greatest demographic is Black at 2.7%.,Generally accessible,Y,,,,"M - R 8:00 a.m. - 4:00 p.m., F 8:00 a.m. - 1:00 p.m.",,,"Latin, Spanish",N,N,Y,,,,,,"53, 72, 73",Brown,,41.915214,-87.730127,21.9,18.4,85.7,57.9,90.3,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"4131 W CORTLAND ST
Chicago, Illinois 60639
(41.915214, -87.730127)"
610199,6170,26751,COLEMON,Johnnie Colemon Elementary Academy,Neighborhood,ES,,Y,Y,Y,"Colemon Academy strives to develop students in alignment with core values: self-respect, self-reliance, and empathy for others.",Principal,Paulette Theresa Williams,Other,Mrs. Lynnette M. Love,1441 W 119TH ST,Chicago,Illinois,60643,7735353975,7735353979,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610199,,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",257,218,26,14,240,15,0,2,0,0,0,0,0,0,There are 257 students enrolled at COLEMON.  84.8% are Low Income Students.  10.1% are Diverse Learners.  5.4% are Limited English Learners.,The largest demographic at COLEMON is Black.  This demographic makes up 93.4% of the student population.  The second greatest demographic is Hispanic at 5.8%.,No/unknown accessibility,Y,Half Day,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,,,,119,Red,,41.677505,-87.658111,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1441 W 119TH ST
Chicago, Illinois 60643
(41.677505, -87.658111)"
609926,3420,29081,FRANKLIN,Franklin Elementary Fine Arts Center,Magnet,ES,,Y,Y,,"Franklin Fine Arts Center is dedicated to encouraging and fostering academic and artistic excellence for all students. Instruction is offered in music, dance, art, drama and piano. Accelerated math is offered. Franklins facilities include a computer lab and Internet connections in every classroom. Creativity and good citizenship are emphasized.",Principal,Kurt Douglas Jones,Assistant Principal,Rebecca Barrera,225 W EVERGREEN AVE,Chicago,Illinois,60610,7735348510,7735348022,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609926,http://www.franklinfineartscenter.org,,,,,N,"K,1,2,3,4,5,6,7,8",K-8,357,140,41,12,136,75,111,25,0,0,0,10,0,0,There are 357 students enrolled at FRANKLIN.  39.2% are Low Income Students.  11.5% are Diverse Learners.  3.4% are Limited English Learners.,The largest demographic at FRANKLIN is Black.  This demographic makes up 38.1% of the student population.  The second greatest demographic is White at 31.1%.,Generally accessible,N,,Full Day,8:15-3:15,,3:15 - 6:00 P.M.,8:00 A.M.,,,,N,,,,,,"11, 156","Brown, Purple",,41.9066,-87.635513,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2015-2016,,,,,,,,,,,"225 W EVERGREEN AVE
Chicago, Illinois 60610
(41.9066, -87.635513)"
400098,8079,66573,NOBLE - MUCHIN HS,Noble - Muchin College Prep,Charter,HS,Y,,,,"Muchin College Prep students are destined for greatness as a result of their hard work and after college graduation will provide a positive influence in their communities by living significant lives. We plan a rigorous college preparatory curriculum and adhere to a philosophy of scholarship, honor, and discipline called The Noble Way.",Director,Ms. Emily Mason,Other,Tanesia Simmons,1 N STATE ST,Chicago,Illinois,60602,3124454680,3123320058,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400098,http://www.muchincollegeprep.org,,https://twitter.com/Muchin_1NState,,,N,"9,10,11,12",9-12,937,790,112,61,242,635,9,45,3,0,0,3,0,0,There are 937 students enrolled at NOBLE - MUCHIN HS.  84.3% are Low Income Students.  12% are Diverse Learners.  6.5% are Limited English Learners.,The largest demographic at NOBLE - MUCHIN HS is Hispanic.  This demographic makes up 67.8% of the student population.  The second greatest demographic is Black at 25.8%.,Generally accessible,Y,,,8:00 AM-4:12 PM,"M - R 8:00 a.m. - 4:00 p.m., F 8:00 a.m. - 1:00 p.m.",,,Spanish,N,N,Y,,,,,,"3, 4, 20, 22, 24, 26, 36, 62, 66, 143, 145, 147, 148, 151",,,41.88274,-87.626338,21.8,18.4,88.4,57.9,86.4,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"1 N STATE ST
Chicago, Illinois 60602
(41.88274, -87.626338)"
400136,9053,66621,YCCS - OLIVE HARVEY,YCCS-Olive Harvey Middle College HS,Charter,HS,Y,,,,,Director,Mr. Mateo Trujillo,,,10001 S WOODLAWN AVE,Chicago,Illinois,60628,7732916517,7732916199,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400136,,,,,,N,"9,10,11,12",9-12,117,110,18,1,107,10,0,0,0,0,0,0,0,0,There are 117 students enrolled at YCCS - OLIVE HARVEY.  94% are Low Income Students.  15.4% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at YCCS - OLIVE HARVEY is Black.  This demographic makes up 91.5% of the student population.  The second greatest demographic is Hispanic at 8.5%.,No/unknown accessibility,N,,,,,,,,,,,,,,,,,,,41.712922,-87.592333,15.1,18.4,39.3,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"10001 S WOODLAWN AVE
Chicago, Illinois 60628
(41.712922, -87.592333)"
609749,1740,46061,NORTHSIDE PREP HS,Northside College Preparatory High School,Selective enrollment,HS,Y,,,,"Northside has won state, national, and international recognition for its high academic performance. It nurtures capable, creative, ethical leaders who bring positive change to the world.",Principal,Kelly L Mest,Assistant Principal,Debra Fenwick,5501 N KEDZIE AVE,Chicago,Illinois,60625,7735343954,7735343964,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609749,http://www.northsideprep.org,,https://twitter.com/northsidecphs,,,N,"9,10,11,12",9-12,1070,415,66,6,90,307,322,207,3,0,4,49,1,87,There are 1070 students enrolled at NORTHSIDE PREP HS.  38.8% are Low Income Students.  6.2% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at NORTHSIDE PREP HS is White.  This demographic makes up 30.1% of the student population.  The second greatest demographic is Hispanic at 28.7%.,Fully Accessible,N,,Full Day,8:00 AM-3:15 PM,8:00 a.m. - 3:15 p.m.,,,"Chinese, French, Japanese, Latin, Spanish",N,N,N,,,Y,,,"82, 92",,,41.981315,-87.708708,29.5,18.4,93.4,57.9,97.8,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2015-2016,Assistant Principal,Jeff Finelli,,,,,,,,,"5501 N KEDZIE AVE
Chicago, Illinois 60625
(41.981315, -87.708708)"
609817,2440,22391,BUDLONG,Lyman A Budlong Elementary School,Neighborhood,ES,,Y,Y,Y,"We as a staff arecommitted to providing all our students with a curriculum that challenges student to think critically, problem solve and innovate in a global context.Through working together with our partners, North Park University, Northwestern University and Swedish Hospital we can ensure that each child at Budlong has a love for learning and the habits of mind, heart, and work tobe prepared for the future.",Principal,Naomi Lyn Nakayama,Other,Dr. Tony Jimenez,2701 W FOSTER AVE,Chicago,Illinois,60625,7735342591,7735342544,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609817,http://www.budlongschool.com,,https://twitter.com/BudlongSchool,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",797,661,73,385,39,319,203,147,2,0,0,21,1,65,There are 797 students enrolled at BUDLONG.  82.9% are Low Income Students.  9.2% are Diverse Learners.  48.3% are Limited English Learners.,The largest demographic at BUDLONG is Hispanic.  This demographic makes up 40% of the student population.  The second greatest demographic is White at 25.5%.,No/unknown accessibility,Y,Half Day,Full Day,08:15 AM-03:15 PM,,,,,,,Y,,,,,,"92, 93","Blue, Brown, Purple, Red",,41.975754,-87.696556,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"2701 W FOSTER AVE
Chicago, Illinois 60625
(41.975754, -87.696556)"
610392,4460,52011,WORLD LANGUAGE HS,World Language Academy High School,Small,HS,Y,,,,"WLHS provides opportunities for academic study and practical application. Through the study of languages and cultures, WLHS nurtures students to become leaders in their communities and the world.",Principal,Brian Joseph Rogers,Assistant Principal,Cecilia Farfan,3120 S KOSTNER AVE,Chicago,Illinois,60623,7735354334,7732548470,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610392,http://wl.lvlhs.org,,,,,Y,"9,10,11,12",9-12,336,329,46,66,29,304,3,0,0,0,0,0,0,0,There are 336 students enrolled at WORLD LANGUAGE HS.  97.9% are Low Income Students.  13.7% are Diverse Learners.  19.6% are Limited English Learners.,The largest demographic at WORLD LANGUAGE HS is Hispanic.  This demographic makes up 90.5% of the student population.  The second greatest demographic is Black at 8.6%.,Fully Accessible,Y,,Full Day,8:00 am-3:15 pm,8:00 a.m. - 3:15 p.m.,,,"Spanish, Spanish for Heritage Speakers",Y,N,Y,,,,,,"53, 53A, 82",Pink,BNSF Railway (BNSF),41.834397,-87.735292,17.5,18.4,57.8,57.9,77.9,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2015-2016,,,,,,,,,,,"3120 S KOSTNER AVE
Chicago, Illinois 60623
(41.834397, -87.735292)"
